uid,variant_number,dt,signup_date
2363,0,2019-02-06,2010-12-15
2364,0,2019-02-06,2011-04-11
2365,0,2019-02-06,2019-01-12
2366,0,2019-02-06,2018-06-27
2367,0,2019-02-06,2018-12-09
2368,0,2019-02-06,2018-12-20
2369,0,2019-02-06,2018-09-18
2370,0,2019-02-06,2019-01-30
2371,0,2019-02-06,2015-06-08
2372,0,2019-02-06,2017-09-23
2373,0,2019-02-06,2018-10-28
2374,0,2019-02-06,2017-02-22
2375,0,2019-02-06,2017-02-10
2376,0,2019-02-06,2018-04-18
2377,0,2019-02-06,2018-11-30
2378,0,2019-02-06,2018-10-13
2379,0,2019-02-06,2018-08-04
2380,0,2019-02-06,2019-01-28
2381,0,2019-02-06,2017-05-01
2382,0,2019-02-06,2019-01-24
2383,0,2019-02-06,2017-02-19
2384,0,2019-02-06,2018-05-29
2385,0,2019-02-06,2016-08-28
2386,0,2019-02-06,2010-08-25
2387,0,2019-02-06,2017-10-16
2388,0,2019-02-06,2015-04-22
2389,0,2019-02-06,2015-10-28
2390,0,2019-02-06,2018-11-14
2391,0,2019-02-06,2018-01-26
2392,0,2019-02-06,2016-05-24
2393,0,2019-02-06,2015-07-31
2394,0,2019-02-06,2017-10-10
2395,0,2019-02-06,2019-01-26
2396,0,2019-02-06,2013-07-12
2397,0,2019-02-06,2016-09-30
2398,0,2019-02-06,2017-10-17
2399,0,2019-02-06,2017-03-18
2400,0,2019-02-06,2019-01-27
2401,0,2019-02-06,2018-05-30
2402,0,2019-02-06,2015-09-25
2403,0,2019-02-06,2018-07-06
2404,0,2019-02-06,2015-09-25
2405,0,2019-02-06,2019-01-25
2406,0,2019-02-06,2018-08-04
2407,0,2019-02-06,2018-08-16
2408,0,2019-02-06,2015-12-18
2409,0,2019-02-06,2017-05-23
2410,0,2019-02-06,2018-07-09
2411,0,2019-02-06,2016-07-01
2412,0,2019-02-06,2016-09-22
2413,0,2019-02-06,2019-01-21
2414,0,2019-02-06,2010-12-29
2415,0,2019-02-06,2019-02-02
2416,0,2019-02-06,2014-07-23
2417,0,2019-02-06,2016-04-24
2418,0,2019-02-06,2016-06-25
2419,0,2019-02-06,2017-10-08
2420,0,2019-02-06,2017-11-14
2421,0,2019-02-06,2018-01-30
2422,0,2019-02-06,2014-02-26
2423,0,2019-02-06,2019-02-02
2424,0,2019-02-06,2018-01-15
2425,0,2019-02-06,2019-01-12
2426,0,2019-02-06,2019-01-10
2427,0,2019-02-06,2013-12-24
2428,0,2019-02-06,2016-07-14
2429,0,2019-02-06,2017-01-05
2430,0,2019-02-06,2015-07-04
2431,0,2019-02-06,2016-07-19
2432,0,2019-02-06,2013-11-26
2433,0,2019-02-06,2018-07-13
2434,0,2019-02-06,2017-06-01
2435,0,2019-02-06,2019-02-04
2436,0,2019-02-06,2016-02-28
2437,0,2019-02-06,2016-07-17
2438,0,2019-02-06,2017-12-19
2439,0,2019-02-06,2018-09-24
2440,0,2019-02-06,2018-02-23
2441,0,2019-02-06,2013-02-09
2442,0,2019-02-06,2018-11-27
2443,0,2019-02-06,2014-01-21
2444,0,2019-02-06,2017-06-17
2445,0,2019-02-06,2018-12-06
2446,0,2019-02-06,2016-07-18
2447,0,2019-02-06,2018-03-27
2448,0,2019-02-06,2018-05-15
2449,0,2019-02-06,2015-09-01
2450,0,2019-02-06,2015-06-24
2451,0,2019-02-06,2018-07-12
2452,0,2019-02-06,2018-01-09
2453,0,2019-02-06,2017-11-23
2454,0,2019-02-06,2013-01-21
2455,0,2019-02-06,2018-01-31
2456,0,2019-02-06,2017-10-20
2457,0,2019-02-06,2018-08-07
2458,0,2019-02-06,2018-11-15
2459,0,2019-02-06,2018-04-15
2460,0,2019-02-06,2018-12-13
2461,0,2019-02-06,2016-03-28
2462,0,2019-02-06,2015-12-15
2463,0,2019-02-06,2017-10-26
2464,0,2019-02-06,2016-02-20
2465,0,2019-02-06,2018-09-23
2466,0,2019-02-06,2016-06-03
2467,0,2019-02-06,2018-09-22
2468,0,2019-02-06,2018-05-05
2469,0,2019-02-06,2017-12-18
2470,0,2019-02-06,2018-01-05
2471,0,2019-02-06,2018-01-30
2472,0,2019-02-06,2019-01-17
2473,0,2019-02-06,2017-01-24
2474,0,2019-02-06,2019-01-16
2475,0,2019-02-06,2019-01-22
2476,0,2019-02-06,2017-09-06
2477,0,2019-02-06,2018-07-06
2478,0,2019-02-06,2018-08-03
2479,0,2019-02-06,2019-01-25
2480,0,2019-02-06,2014-05-04
2481,0,2019-02-06,2019-01-09
2482,0,2019-02-06,2017-03-16
2483,0,2019-02-06,2017-06-20
2484,0,2019-02-06,2018-02-14
2485,0,2019-02-06,2017-02-09
2486,0,2019-02-06,2017-08-14
2487,0,2019-02-06,2018-05-31
2488,0,2019-02-06,2017-04-30
2489,0,2019-02-06,2017-09-12
2490,0,2019-02-06,2018-12-30
2491,0,2019-02-06,2018-03-18
2492,0,2019-02-06,2018-04-21
2493,0,2019-02-06,2018-07-04
2494,0,2019-02-06,2016-07-19
2495,0,2019-02-06,2012-12-09
2496,0,2019-02-06,2017-01-06
2497,0,2019-02-06,2018-07-31
2498,0,2019-02-06,2016-06-07
2499,0,2019-02-06,2016-12-15
2500,0,2019-02-06,2017-07-01
2501,0,2019-02-06,2015-08-15
2502,0,2019-02-06,2018-11-05
2503,0,2019-02-06,2018-10-29
2504,0,2019-02-06,2017-04-03
2505,0,2019-02-06,2016-12-26
2506,0,2019-02-06,2018-09-30
2507,0,2019-02-06,2015-09-20
2508,0,2019-02-06,2016-01-25
2509,0,2019-02-06,2018-10-31
2510,0,2019-02-06,2017-09-12
2511,0,2019-02-06,2013-12-16
2512,0,2019-02-06,2013-09-11
2513,0,2019-02-06,2013-07-17
2514,0,2019-02-06,2017-04-06
2515,0,2019-02-06,2019-01-10
2516,0,2019-02-06,2017-01-31
2517,0,2019-02-06,2018-11-02
2518,0,2019-02-06,2017-02-15
2519,0,2019-02-06,2018-08-01
2520,0,2019-02-06,2014-01-24
2521,0,2019-02-06,2018-10-20
2522,0,2019-02-06,2018-09-12
2523,0,2019-02-06,2016-12-12
2524,0,2019-02-06,2013-10-01
2525,0,2019-02-06,2014-07-10
2526,0,2019-02-06,2016-07-01
2527,0,2019-02-06,2017-04-18
2528,0,2019-02-06,2015-06-01
2529,0,2019-02-06,2017-11-04
2530,0,2019-02-06,2016-10-27
2531,0,2019-02-06,2013-07-26
2532,0,2019-02-06,2018-12-11
2533,0,2019-02-06,2016-10-25
2534,0,2019-02-06,2017-04-14
2535,0,2019-02-06,2015-10-18
2536,0,2019-02-06,2017-01-13
2537,0,2019-02-06,2014-04-22
2538,0,2019-02-06,2019-02-04
2539,0,2019-02-06,2014-08-25
2540,0,2019-02-06,2018-07-05
2541,0,2019-02-06,2018-12-01
2542,0,2019-02-06,2014-05-06
2543,0,2019-02-06,2018-08-29
2544,0,2019-02-06,2016-03-25
2545,0,2019-02-06,2018-06-22
2546,0,2019-02-06,2019-01-12
2547,0,2019-02-06,2016-03-31
2548,0,2019-02-06,2018-08-29
2549,0,2019-02-06,2016-04-30
2550,0,2019-02-06,2018-10-10
2551,0,2019-02-06,2017-08-03
2552,0,2019-02-06,2012-11-09
2553,0,2019-02-06,2018-08-12
2554,0,2019-02-06,2016-11-30
2555,0,2019-02-06,2013-08-07
2556,0,2019-02-06,2016-11-18
2557,0,2019-02-06,2018-05-24
2558,0,2019-02-06,2018-02-25
2559,0,2019-02-06,2018-02-18
2560,0,2019-02-06,2019-01-08
2561,0,2019-02-06,2018-11-24
2562,0,2019-02-06,2018-03-26
2563,0,2019-02-06,2018-08-31
2564,0,2019-02-06,2017-12-19
2565,0,2019-02-06,2014-02-20
2566,0,2019-02-06,2018-12-04
2567,0,2019-02-06,2018-04-06
2568,0,2019-02-06,2018-04-04
2569,0,2019-02-06,2016-12-19
2570,0,2019-02-06,2013-02-03
2571,0,2019-02-06,2014-03-26
2572,0,2019-02-06,2014-02-19
2573,0,2019-02-06,2017-09-13
2574,0,2019-02-06,2019-01-20
2575,0,2019-02-06,2017-07-13
2576,0,2019-02-06,2018-07-25
2577,0,2019-02-06,2018-10-08
2578,0,2019-02-06,2014-01-21
2579,0,2019-02-06,2013-01-03
2580,0,2019-02-06,2012-05-20
2581,0,2019-02-06,2016-10-07
2582,0,2019-02-06,2019-01-10
2583,0,2019-02-06,2018-12-07
2584,0,2019-02-06,2019-01-26
2585,0,2019-02-06,2019-01-26
2586,0,2019-02-06,2014-08-19
2587,0,2019-02-06,2018-07-26
2588,0,2019-02-06,2018-05-30
2589,0,2019-02-06,2018-11-24
2590,0,2019-02-06,2014-02-01
2591,0,2019-02-06,2017-04-06
2592,0,2019-02-06,2018-01-10
2593,0,2019-02-06,2017-08-01
2594,0,2019-02-06,2018-02-24
2595,0,2019-02-06,2018-05-16
2596,0,2019-02-06,2018-04-15
2597,0,2019-02-06,2016-12-17
2598,0,2019-02-06,2016-03-22
2599,0,2019-02-06,2019-01-21
2600,0,2019-02-06,2016-06-26
2601,0,2019-02-06,2018-03-18
2602,0,2019-02-06,2019-02-03
2603,0,2019-02-06,2016-06-08
2604,0,2019-02-06,2018-10-18
2605,0,2019-02-06,2016-05-07
2606,0,2019-02-06,2014-10-10
2607,0,2019-02-06,2017-09-03
2608,0,2019-02-06,2018-04-11
2609,0,2019-02-06,2012-11-22
2610,0,2019-02-06,2018-06-23
2611,0,2019-02-06,2019-02-03
2612,0,2019-02-06,2018-08-12
2613,0,2019-02-06,2016-04-14
2614,0,2019-02-06,2016-12-14
2615,0,2019-02-06,2013-08-16
2616,0,2019-02-06,2019-01-22
2617,0,2019-02-06,2017-12-27
2618,0,2019-02-06,2018-10-07
2619,0,2019-02-06,2016-05-01
2620,0,2019-02-06,2018-09-08
2621,0,2019-02-06,2018-10-25
2622,0,2019-02-06,2016-05-01
2623,0,2019-02-06,2011-09-29
2624,0,2019-02-06,2019-01-17
2625,0,2019-02-06,2017-05-06
2626,0,2019-02-06,2015-06-29
2627,0,2019-02-06,2018-07-27
2628,0,2019-02-06,2013-04-22
2629,0,2019-02-06,2014-04-28
2630,0,2019-02-06,2015-07-08
2631,0,2019-02-06,2017-11-30
2632,0,2019-02-06,2017-04-26
2633,0,2019-02-06,2018-10-12
2634,0,2019-02-06,2018-12-13
2635,0,2019-02-06,2013-03-08
2636,0,2019-02-06,2018-07-01
2637,0,2019-02-06,2018-07-31
2638,0,2019-02-06,2018-12-04
2639,0,2019-02-06,2018-07-27
2640,0,2019-02-06,2017-09-17
2641,0,2019-02-06,2018-06-11
2642,0,2019-02-06,2016-12-28
2643,0,2019-02-06,2017-09-10
2644,0,2019-02-06,2017-02-07
2645,0,2019-02-06,2018-11-22
2646,0,2019-02-06,2018-12-07
2647,0,2019-02-06,2014-02-14
2648,0,2019-02-06,2017-07-30
2649,0,2019-02-06,2013-03-14
2650,0,2019-02-06,2013-09-08
2651,0,2019-02-06,2017-04-06
2652,0,2019-02-06,2018-08-18
2653,0,2019-02-06,2018-04-22
2654,0,2019-02-06,2018-12-03
2655,0,2019-02-06,2018-11-22
2656,0,2019-02-06,2016-06-21
2657,0,2019-02-06,2017-05-18
2658,0,2019-02-06,2018-11-23
2659,0,2019-02-06,2017-10-18
2660,0,2019-02-06,2019-01-27
2661,0,2019-02-06,2015-10-16
2662,0,2019-02-06,2018-07-20
2663,0,2019-02-06,2018-10-27
2664,0,2019-02-06,2018-08-25
2665,0,2019-02-06,2019-01-24
2666,0,2019-02-06,2014-02-25
2667,0,2019-02-06,2017-01-27
2668,0,2019-02-06,2015-06-07
2669,0,2019-02-06,2019-02-03
2670,0,2019-02-06,2017-01-19
2671,0,2019-02-06,2018-10-03
2672,0,2019-02-06,2016-06-09
2673,0,2019-02-06,2018-03-22
2674,0,2019-02-06,2013-10-01
2675,0,2019-02-06,2017-04-02
2676,0,2019-02-06,2017-05-18
2677,0,2019-02-06,2018-11-06
2678,0,2019-02-06,2016-09-28
2679,0,2019-02-06,2017-09-28
2680,0,2019-02-06,2016-12-14
2681,0,2019-02-06,2017-03-26
2682,0,2019-02-06,2019-01-21
2683,0,2019-02-06,2019-02-03
2684,0,2019-02-06,2016-05-13
2685,0,2019-02-06,2018-09-04
2686,0,2019-02-06,2013-12-16
2687,0,2019-02-06,2018-12-20
2688,0,2019-02-06,2018-09-03
2689,0,2019-02-06,2018-02-02
2690,0,2019-02-06,2018-04-14
2691,0,2019-02-06,2016-03-04
2692,0,2019-02-06,2018-05-06
2693,0,2019-02-06,2016-02-06
2694,0,2019-02-06,2014-05-07
2695,0,2019-02-06,2018-04-21
2696,0,2019-02-06,2017-03-07
2697,0,2019-02-06,2018-02-01
2698,0,2019-02-06,2014-09-07
2699,0,2019-02-06,2018-08-09
2700,0,2019-02-06,2017-04-01
2701,0,2019-02-06,2015-05-02
2702,0,2019-02-06,2017-12-06
2703,0,2019-02-06,2016-06-22
2704,0,2019-02-06,2018-05-27
2705,0,2019-02-06,2015-09-08
2706,0,2019-02-06,2017-05-02
2707,0,2019-02-06,2018-07-16
2708,0,2019-02-06,2014-05-02
2709,0,2019-02-06,2016-11-09
2710,0,2019-02-06,2019-01-25
2711,0,2019-02-06,2019-01-27
2712,0,2019-02-06,2019-01-03
2713,0,2019-02-06,2018-10-08
2714,0,2019-02-06,2016-07-12
2715,0,2019-02-06,2018-10-02
2716,0,2019-02-06,2016-12-29
2717,0,2019-02-06,2018-12-13
2718,0,2019-02-06,2018-04-22
2719,0,2019-02-06,2018-11-24
2720,0,2019-02-06,2019-01-26
2721,0,2019-02-06,2018-07-02
2722,0,2019-02-06,2019-01-28
2723,0,2019-02-06,2017-01-30
2724,0,2019-02-06,2018-08-01
2725,0,2019-02-06,2016-03-31
2726,0,2019-02-06,2018-11-15
2727,0,2019-02-06,2017-06-25
2728,0,2019-02-06,2017-01-15
2729,0,2019-02-06,2016-05-26
2730,0,2019-02-06,2015-07-05
2731,0,2019-02-06,2017-02-05
2732,0,2019-02-06,2018-04-15
2733,0,2019-02-06,2017-03-08
2734,0,2019-02-06,2018-06-23
2735,0,2019-02-06,2016-11-07
2736,0,2019-02-06,2019-01-03
2737,0,2019-02-06,2019-01-11
2738,0,2019-02-06,2018-04-08
2739,0,2019-02-06,2018-04-30
2740,0,2019-02-06,2018-11-16
2741,0,2019-02-06,2013-07-24
2742,0,2019-02-06,2018-09-29
2743,0,2019-02-06,2017-12-26
2744,0,2019-02-06,2017-02-17
2745,0,2019-02-06,2017-05-09
2746,0,2019-02-06,2016-03-18
2747,0,2019-02-06,2017-05-09
2748,0,2019-02-06,2014-03-29
2749,0,2019-02-06,2017-01-04
2750,0,2019-02-06,2016-08-08
2751,0,2019-02-06,2015-10-18
2752,0,2019-02-06,2018-05-23
2753,0,2019-02-06,2018-09-13
2754,0,2019-02-06,2016-05-23
2755,0,2019-02-06,2015-06-09
2756,0,2019-02-06,2016-11-11
2757,0,2019-02-06,2018-05-24
2758,0,2019-02-06,2016-11-06
2759,0,2019-02-06,2015-09-10
2760,0,2019-02-06,2018-11-10
2761,0,2019-02-06,2017-09-08
2762,0,2019-02-06,2016-05-02
2763,0,2019-02-06,2011-11-08
2764,0,2019-02-06,2017-01-15
2765,0,2019-02-06,2018-03-02
2766,0,2019-02-06,2018-09-06
2767,0,2019-02-06,2017-11-18
2768,0,2019-02-06,2018-11-02
2769,0,2019-02-06,2019-01-23
2770,0,2019-02-06,2018-10-11
2771,0,2019-02-06,2017-12-05
2772,0,2019-02-06,2015-12-22
2773,0,2019-02-06,2018-03-22
2774,0,2019-02-06,2017-10-13
2775,0,2019-02-06,2011-06-19
2776,0,2019-02-06,2018-08-20
2777,0,2019-02-06,2016-11-15
2778,0,2019-02-06,2016-07-07
2779,0,2019-02-06,2018-11-02
2780,0,2019-02-06,2019-01-13
2781,0,2019-02-06,2011-10-27
2782,0,2019-02-06,2018-02-26
2783,0,2019-02-06,2018-02-12
2784,0,2019-02-06,2018-11-19
2785,0,2019-02-06,2018-03-29
2786,0,2019-02-06,2012-01-29
2787,0,2019-02-06,2011-06-11
2788,0,2019-02-06,2016-07-09
2789,0,2019-02-06,2016-01-01
2790,0,2019-02-06,2017-01-23
2791,0,2019-02-06,2013-05-31
2792,0,2019-02-06,2018-08-27
2793,0,2019-02-06,2016-04-03
2794,0,2019-02-06,2018-09-05
2795,0,2019-02-06,2018-07-11
2796,0,2019-02-06,2018-02-27
2797,0,2019-02-06,2017-09-13
2798,0,2019-02-06,2018-06-29
2799,0,2019-02-06,2019-01-19
2800,0,2019-02-06,2018-10-14
2801,0,2019-02-06,2016-03-30
2802,0,2019-02-06,2016-06-13
2803,0,2019-02-06,2016-09-21
2804,0,2019-02-06,2018-12-04
2805,0,2019-02-06,2018-09-23
2806,0,2019-02-06,2018-09-18
2807,0,2019-02-06,2018-12-20
2808,0,2019-02-06,2013-02-14
2809,0,2019-02-06,2018-06-24
2810,0,2019-02-06,2018-07-25
2811,0,2019-02-06,2018-07-15
2812,0,2019-02-06,2018-12-19
2813,0,2019-02-06,2018-08-17
2814,0,2019-02-06,2017-11-03
2815,0,2019-02-06,2015-04-21
2816,0,2019-02-06,2018-02-16
2817,0,2019-02-06,2014-01-23
2818,0,2019-02-06,2019-01-09
2819,0,2019-02-06,2018-12-28
2820,0,2019-02-06,2018-11-26
2821,0,2019-02-06,2017-01-03
2822,0,2019-02-06,2016-11-23
2823,0,2019-02-06,2018-01-11
2824,0,2019-02-06,2018-05-15
2825,0,2019-02-06,2017-06-27
2826,0,2019-02-06,2018-10-17
2827,0,2019-02-06,2019-01-21
2828,0,2019-02-06,2017-02-18
2829,0,2019-02-06,2016-12-31
2830,0,2019-02-06,2011-07-10
2831,0,2019-02-06,2017-04-20
2832,0,2019-02-06,2019-01-17
2833,0,2019-02-06,2019-01-26
2834,0,2019-02-06,2017-05-31
2835,0,2019-02-06,2016-07-01
2836,0,2019-02-06,2016-10-02
2837,0,2019-02-06,2019-01-14
2838,0,2019-02-06,2016-11-30
2839,0,2019-02-06,2018-06-02
2840,0,2019-02-06,2018-09-03
2841,0,2019-02-06,2016-07-03
2842,0,2019-02-06,2018-05-24
2843,0,2019-02-06,2015-10-07
2844,0,2019-02-06,2019-01-24
2845,0,2019-02-06,2015-02-22
2846,0,2019-02-06,2018-12-03
2847,0,2019-02-06,2018-12-09
2848,0,2019-02-06,2018-02-16
2849,0,2019-02-06,2018-05-28
2850,0,2019-02-06,2018-07-04
2851,0,2019-02-06,2017-09-12
2852,0,2019-02-06,2018-05-07
2853,0,2019-02-06,2014-07-31
2854,0,2019-02-06,2016-03-07
2855,0,2019-02-06,2016-07-31
2856,0,2019-02-06,2015-07-30
2857,0,2019-02-06,2019-02-02
2858,0,2019-02-06,2016-05-16
2859,0,2019-02-06,2017-07-11
2860,0,2019-02-06,2013-03-15
2861,0,2019-02-06,2017-01-09
2862,0,2019-02-06,2017-04-12
2863,0,2019-02-06,2019-01-21
2864,0,2019-02-06,2018-12-04
2865,0,2019-02-06,2017-11-14
2866,0,2019-02-06,2016-01-31
2867,0,2019-02-06,2019-01-10
2868,0,2019-02-06,2018-09-17
2869,0,2019-02-06,2018-09-18
2870,0,2019-02-06,2019-02-01
2871,0,2019-02-06,2017-09-05
2872,0,2019-02-06,2018-06-15
2873,0,2019-02-06,2019-01-10
2874,0,2019-02-06,2018-11-10
2875,0,2019-02-06,2019-02-04
2876,0,2019-02-06,2017-10-21
2877,0,2019-02-06,2019-01-26
2878,0,2019-02-06,2019-01-02
2879,0,2019-02-06,2018-12-16
2880,0,2019-02-06,2016-05-25
2881,0,2019-02-06,2017-03-15
2882,0,2019-02-06,2019-01-17
2883,0,2019-02-06,2018-04-07
2884,0,2019-02-06,2015-05-15
2885,0,2019-02-06,2018-07-09
2886,0,2019-02-06,2018-04-25
2887,0,2019-02-06,2018-03-29
2888,0,2019-02-06,2018-08-21
2889,0,2019-02-06,2018-07-14
2890,0,2019-02-06,2015-06-21
2891,0,2019-02-06,2013-12-24
2892,0,2019-02-06,2018-02-09
2893,0,2019-02-06,2018-11-11
2894,0,2019-02-06,2018-12-04
2895,0,2019-02-06,2015-11-14
2896,0,2019-02-06,2018-05-11
2897,0,2019-02-06,2017-07-07
2898,0,2019-02-06,2018-07-06
2899,0,2019-02-06,2016-07-08
2900,0,2019-02-06,2017-07-29
2901,0,2019-02-06,2018-05-28
2902,0,2019-02-06,2019-01-01
2903,0,2019-02-06,2018-07-15
2904,0,2019-02-06,2018-03-15
2905,0,2019-02-06,2013-08-18
2906,0,2019-02-06,2018-04-11
2907,0,2019-02-06,2017-06-29
2908,0,2019-02-06,2018-09-30
2909,0,2019-02-06,2019-01-25
2910,0,2019-02-06,2017-06-28
2911,0,2019-02-06,2012-06-15
2912,0,2019-02-06,2016-08-31
2913,0,2019-02-06,2016-01-31
2914,0,2019-02-06,2018-07-30
2915,0,2019-02-06,2016-03-22
2916,0,2019-02-06,2016-09-05
2917,0,2019-02-06,2017-08-25
2918,0,2019-02-06,2018-08-19
2919,0,2019-02-06,2013-06-23
2920,0,2019-02-06,2018-07-16
2921,0,2019-02-06,2017-02-23
2922,0,2019-02-06,2018-01-29
2923,0,2019-02-06,2018-03-17
2924,0,2019-02-06,2018-01-09
2925,0,2019-02-06,2018-08-08
2926,0,2019-02-06,2018-12-28
2927,0,2019-02-06,2019-01-11
2928,0,2019-02-06,2017-06-04
2929,0,2019-02-06,2019-01-12
2930,0,2019-02-06,2018-03-26
2931,0,2019-02-06,2016-09-03
2932,0,2019-02-06,2018-11-16
2933,0,2019-02-06,2016-08-31
2934,0,2019-02-06,2018-06-09
2935,0,2019-02-06,2018-06-17
2936,0,2019-02-06,2018-10-18
2937,0,2019-02-06,2018-07-19
2938,0,2019-02-06,2013-05-19
2939,0,2019-02-06,2018-01-09
2940,0,2019-02-06,2018-04-01
2941,0,2019-02-06,2018-07-15
2942,0,2019-02-06,2015-08-16
2943,0,2019-02-06,2019-01-19
2944,0,2019-02-06,2018-12-04
2945,0,2019-02-06,2016-01-02
2946,0,2019-02-06,2017-01-19
2947,0,2019-02-06,2016-04-04
2948,0,2019-02-06,2017-01-02
2949,0,2019-02-06,2018-10-09
2950,0,2019-02-06,2017-03-08
2951,0,2019-02-06,2017-05-15
2952,0,2019-02-06,2016-06-06
2953,0,2019-02-06,2018-09-02
2954,0,2019-02-06,2012-11-10
2955,0,2019-02-06,2015-08-30
2956,0,2019-02-06,2018-11-22
2957,0,2019-02-06,2016-12-10
2958,0,2019-02-06,2016-11-18
2959,0,2019-02-06,2018-10-18
2960,0,2019-02-06,2016-06-06
2961,0,2019-02-06,2019-01-07
2962,0,2019-02-06,2018-10-23
2963,0,2019-02-06,2014-08-23
2964,0,2019-02-06,2019-01-30
2965,0,2019-02-06,2016-01-28
2966,0,2019-02-06,2016-08-23
2967,0,2019-02-06,2017-09-01
2968,0,2019-02-06,2017-09-12
2969,0,2019-02-06,2018-11-08
2970,0,2019-02-06,2017-06-18
2971,0,2019-02-06,2019-01-29
2972,0,2019-02-06,2018-10-13
2973,0,2019-02-06,2017-05-01
2974,0,2019-02-06,2018-11-11
2975,0,2019-02-06,2016-06-04
2976,0,2019-02-06,2018-12-13
2977,0,2019-02-06,2019-01-07
2978,0,2019-02-06,2019-01-10
2979,0,2019-02-06,2014-03-31
2980,0,2019-02-06,2016-05-31
2981,0,2019-02-06,2018-06-16
2982,0,2019-02-06,2016-04-16
2983,0,2019-02-06,2013-11-11
2984,0,2019-02-06,2014-07-24
2985,0,2019-02-06,2018-09-21
2986,0,2019-02-06,2016-06-30
2987,0,2019-02-06,2017-09-17
2988,0,2019-02-06,2014-01-23
2989,0,2019-02-06,2019-01-06
2990,0,2019-02-06,2018-12-11
2991,0,2019-02-06,2015-11-03
2992,0,2019-02-06,2019-01-08
2993,0,2019-02-06,2018-08-28
2994,0,2019-02-06,2017-08-15
2995,0,2019-02-06,2018-12-28
2996,0,2019-02-06,2018-08-08
2997,0,2019-02-06,2017-09-26
2998,0,2019-02-06,2016-03-28
2999,0,2019-02-06,2018-08-18
3000,0,2019-02-06,2018-12-10
3001,0,2019-02-06,2017-09-01
3002,0,2019-02-06,2016-10-08
3003,0,2019-02-06,2018-09-09
3004,0,2019-02-06,2019-01-23
3005,0,2019-02-06,2015-11-04
3006,0,2019-02-06,2017-04-14
3007,0,2019-02-06,2018-11-07
3008,0,2019-02-06,2011-06-01
3009,0,2019-02-06,2016-05-16
3010,0,2019-02-06,2017-04-14
3011,0,2019-02-06,2016-09-15
3012,0,2019-02-06,2018-03-21
3013,0,2019-02-06,2017-07-06
3014,0,2019-02-06,2018-04-18
3015,0,2019-02-06,2018-12-13
3016,0,2019-02-06,2018-09-06
3017,0,2019-02-06,2018-12-06
3018,0,2019-02-06,2018-12-09
3019,0,2019-02-06,2018-09-25
3020,0,2019-02-06,2017-07-30
3021,0,2019-02-06,2013-07-27
3022,0,2019-02-06,2017-02-28
3023,0,2019-02-06,2017-03-29
3024,0,2019-02-06,2018-12-19
3025,0,2019-02-06,2017-12-18
3026,0,2019-02-06,2015-05-26
3027,0,2019-02-06,2017-03-15
3028,0,2019-02-06,2017-10-29
3029,0,2019-02-06,2017-05-05
3030,0,2019-02-06,2019-01-31
3031,0,2019-02-06,2016-03-04
3032,0,2019-02-06,2017-09-19
3033,0,2019-02-06,2016-12-05
3034,0,2019-02-06,2015-12-29
3035,0,2019-02-06,2018-09-02
3036,0,2019-02-06,2018-12-14
3037,0,2019-02-06,2018-05-26
3038,0,2019-02-06,2018-10-22
3039,0,2019-02-06,2018-12-10
3040,0,2019-02-06,2019-01-19
3041,0,2019-02-06,2018-09-27
3042,0,2019-02-06,2016-10-25
3043,0,2019-02-06,2014-05-20
3044,0,2019-02-06,2017-11-14
3045,0,2019-02-06,2017-08-27
3046,0,2019-02-06,2018-05-25
3047,0,2019-02-06,2015-08-25
3048,0,2019-02-06,2019-02-04
3049,0,2019-02-06,2018-10-18
3050,0,2019-02-06,2012-11-30
3051,0,2019-02-06,2019-01-16
3052,0,2019-02-06,2019-01-14
3053,0,2019-02-06,2017-04-14
3054,0,2019-02-06,2018-05-09
3055,0,2019-02-06,2017-04-08
3056,0,2019-02-06,2018-03-29
3057,0,2019-02-06,2016-09-24
3058,0,2019-02-06,2013-09-08
3059,0,2019-02-06,2018-08-21
3060,0,2019-02-06,2018-05-29
3061,0,2019-02-06,2013-08-29
3062,0,2019-02-06,2016-10-29
3063,0,2019-02-06,2017-08-01
3064,0,2019-02-06,2018-10-19
3065,0,2019-02-06,2018-10-13
3066,0,2019-02-06,2013-09-03
3067,0,2019-02-06,2017-05-01
3068,0,2019-02-06,2016-11-08
3069,0,2019-02-06,2018-03-30
3070,0,2019-02-06,2017-09-06
3071,0,2019-02-06,2014-06-09
3072,0,2019-02-06,2018-07-20
3073,0,2019-02-06,2018-10-04
3074,0,2019-02-06,2018-11-10
3075,0,2019-02-06,2017-06-19
3076,0,2019-02-06,2016-08-30
3077,0,2019-02-06,2018-07-31
3078,0,2019-02-06,2018-12-24
3079,0,2019-02-06,2015-05-27
3080,0,2019-02-06,2016-08-05
3081,0,2019-02-06,2019-02-04
3082,0,2019-02-06,2019-01-08
3083,0,2019-02-06,2015-06-11
3084,0,2019-02-06,2013-09-20
3085,0,2019-02-06,2017-03-18
3086,0,2019-02-06,2015-10-30
3087,0,2019-02-06,2016-10-22
3088,0,2019-02-06,2018-10-03
3089,0,2019-02-06,2018-11-27
3090,0,2019-02-06,2018-08-07
3091,0,2019-02-06,2018-08-24
3092,0,2019-02-06,2015-11-15
3093,0,2019-02-06,2012-04-22
3094,0,2019-02-06,2019-01-16
3095,0,2019-02-06,2017-03-19
3096,0,2019-02-06,2012-04-02
3097,0,2019-02-06,2018-07-12
3098,0,2019-02-06,2017-09-19
